0
(B) respectful
(B) respectful
(B) respectful
(A) offensive
(A) offensive
(B) respectful
(B) respectful
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(B) respectful
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(B) respectful
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(B) respectful
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(B) respectful
(A) offensive
(A) offensive
(B) respectful
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
B
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(B) respectful
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(B) respectful
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
(A) offensive
